FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU
16000,67108864,1048576,2.50714858575352309344e+02,1.32353903112285617993e+01
16000,67108864,1048576,2.60053653944814811894e+02,1.28749949118736530806e+01
16000,67108864,1048576,2.65060571890382675520e+02,1.30679383509572204503e+01
16000,67108864,1048576,2.68505139255491656058e+02,1.27281897530016667730e+01
16000,67108864,2097152,2.67914621905992191842e+02,1.37327781348685125096e+01
16000,67108864,2097152,2.76238429537567526495e+02,1.32158717342407285855e+01
16000,67108864,2097152,2.80416924584514561047e+02,1.28451099672438004973e+01
16000,67108864,2097152,2.71339025189453138864e+02,1.45534120846434937846e+01
16000,67108864,2097152,2.70149871043959080907e+02,1.37780408071243360979e+01
16000,67108864,2097152,2.74127583397620526284e+02,1.35635141897204931638e+01
16000,67108864,2097152,2.78946155372311181964e+02,1.30397450264142147347e+01
16000,67108864,2097152,2.84789883181147843061e+02,1.31226224441274386123e+01
16000,67108864,2097152,2.75706313912385269305e+02,1.38395423709325058326e+01
16000,67108864,2097152,2.84004124449897346949e+02,1.26378349537585954465e+01
16000,67108864,2097152,2.84869819655682817938e+02,1.28335488858166453241e+01
16000,67108864,2097152,2.83726336868847226924e+02,1.30879739336492875168e+01
16000,67108864,2097152,2.61792093522083916923e+02,1.36944023379354593573e+01
16000,67108864,2097152,2.81859574177829699693e+02,1.31217460364149776098e+01
16000,67108864,2097152,2.85439545055035523546e+02,1.29647268938830197982e+01
16000,67108864,2097152,2.92208387534945359221e+02,1.28193402841290158278e+01
16000,67108864,2097152,2.83871599127314823363e+02,1.30639710677654594662e+01
16000,67108864,2097152,2.79516672348425345263e+02,1.34061989259864589030e+01
16000,67108864,2097152,2.89392605255662715535e+02,1.35322451568091555174e+01
16000,67108864,2097152,2.86750314600938907006e+02,1.27528031017499738908e+01
16000,67108864,4194304,3.04540419765571641619e+02,1.29560448295048082912e+01
16000,67108864,4194304,3.05685733629616663620e+02,1.26522273474534348026e+01
16000,67108864,4194304,3.03094027401480730077e+02,1.29805410536307537228e+01
16000,67108864,4194304,3.07757291828159111446e+02,1.30177134689813538415e+01
16000,67108864,4194304,3.05695849252205846369e+02,1.28501322456263338267e+01
16000,67108864,4194304,3.06186007961563404933e+02,1.32055310122645561677e+01
16000,67108864,4194304,3.14747896279158567268e+02,1.28786263673188230428e+01
16000,67108864,4194304,3.11491643146451849589e+02,1.30501153009191597221e+01
16000,67108864,4194304,2.99381203377341819305e+02,1.30609761804483142100e+01
16000,67108864,4194304,3.18276652869837903381e+02,1.28789386401326702014e+01
16000,67108864,4194304,3.11035061310648075050e+02,1.30561053963721338533e+01
16000,67108864,4194304,3.15173669950369230719e+02,1.27243442245743221264e+01
16000,67108864,4194304,3.20618081124430034379e+02,1.30000334750443542475e+01
16000,67108864,4194304,3.20640633573066338613e+02,1.28244121726633135694e+01
16000,67108864,4194304,3.14573252776104027362e+02,1.33966192841801525759e+01
16000,67108864,4194304,3.25935088927009246618e+02,1.28060487639113063096e+01
16000,67108864,4194304,3.27347116160904135995e+02,1.29932216701668128422e+01
16000,67108864,4194304,3.23448537144354929751e+02,1.32250501779419469273e+01
16000,67108864,4194304,3.20696617191864163487e+02,1.29271146773654290740e+01
16000,67108864,4194304,3.29941187364712504859e+02,1.31363511282333504937e+01
16000,67108864,8388608,3.35313688994834990353e+02,1.31963630005245668997e+01
16000,67108864,8388608,3.41977878647952820756e+02,1.27910919181284477020e+01
16000,67108864,8388608,3.46165059072526446471e+02,1.31004603303547249027e+01
16000,67108864,8388608,3.42645774468752335906e+02,1.26514204037877444620e+01
16000,67108864,8388608,3.34514294234842679998e+02,1.30628980197156074894e+01
16000,67108864,8388608,3.13594819539019169952e+02,1.27185307537573404346e+01
16000,67108864,8388608,3.38942485463974890081e+02,1.30609215107544951451e+01
16000,67108864,8388608,3.37618378762875522625e+02,1.31565967940813823844e+01
16000,67108864,8388608,3.30046993534895079847e+02,1.26950501188384823337e+01
16000,67108864,8388608,3.33114934854169575829e+02,1.31521833492490660689e+01
16000,67108864,8388608,3.39030040985765424466e+02,1.27754705310594687262e+01
16000,67108864,8388608,3.28559143099684035860e+02,1.27699353355860107939e+01
16000,67108864,8388608,3.32887721507130834198e+02,1.31362405388514673632e+01
16000,67108864,8388608,3.30343661259498389882e+02,1.31028066366878590543e+01
16000,67108864,8388608,3.32265646134885628271e+02,1.31574391468439468866e+01
16000,67108864,8388608,3.35076204286914673958e+02,1.28877322900656707816e+01
16000,67108864,8388608,3.26090250653551095184e+02,1.27629518687453202830e+01
16000,67108864,8388608,3.29384920803616012108e+02,1.32446689691908510156e+01
16000,67108864,8388608,3.23495916854755932945e+02,1.27001013171225949350e+01
16000,67108864,8388608,3.29408608196336729179e+02,1.34662613564154103329e+01
16000,67108864,16777216,3.37936964111178895109e+02,1.28432927904107181405e+01
16000,67108864,16777216,3.35541792516684040493e+02,1.26136224320016800959e+01
16000,67108864,16777216,3.37542146356249418204e+02,1.30756911813878193840e+01
16000,67108864,16777216,3.39022038381871539059e+02,1.26945980809669372036e+01
16000,67108864,16777216,3.42895142986738846957e+02,1.29818350854609168010e+01
16000,67108864,16777216,3.15133159122470772218e+02,1.27636124362559630896e+01
16000,67108864,16777216,3.37903342284322491196e+02,1.25824427750149894223e+01
16000,67108864,16777216,3.38643295481831728466e+02,1.30577694523477116917e+01
16000,67108864,16777216,3.50676914936498008046e+02,1.26270938482920040968e+01
16000,67108864,16777216,3.44531029638088000411e+02,1.29957411633632222703e+01
16000,67108864,16777216,3.41789533951599253214e+02,1.25526221905101689202e+01
16000,67108864,16777216,3.37615721481209618560e+02,1.29190731088885755184e+01
16000,67108864,16777216,3.41431745798773079059e+02,1.29004097630500638161e+01
16000,67108864,16777216,3.48637654784223798288e+02,1.27829124517866237198e+01
16000,67108864,16777216,3.44346599314767502165e+02,1.30397298656512674597e+01
16000,67108864,16777216,3.43867151911932523944e+02,1.27103909372815433443e+01
16000,67108864,16777216,3.45479880514919614143e+02,1.26756250450320635537e+01
16000,67108864,16777216,3.44097942834105481325e+02,1.30595408895265414628e+01
16000,67108864,16777216,3.36086469671262875636e+02,1.29661061435895650362e+01
16000,67108864,16777216,3.40640229479103368249e+02,1.29063199403175961066e+01
16000,67108864,33554432,3.41683932026936133752e+02,1.31022567372602090074e+01
16000,67108864,33554432,3.45250175397878194872e+02,1.26823914647091644525e+01
16000,67108864,33554432,3.40544120970807000504e+02,1.29478393637041495623e+01
16000,67108864,33554432,3.44593604179024453060e+02,1.25296570565820690746e+01
16000,67108864,33554432,3.40662901475753812974e+02,1.31814382014478059801e+01
16000,67108864,33554432,3.45614917845821935316e+02,1.26120762750085688708e+01
16000,67108864,33554432,3.16788568557788153157e+02,1.24433715816275913824e+01
16000,67108864,33554432,3.42716797880433716728e+02,1.29589903107011323868e+01
16000,67108864,33554432,3.36249371949219948874e+02,1.25824445691832735861e+01
16000,67108864,33554432,3.41775026972991952334e+02,1.27041062155361625940e+01
16000,67108864,33554432,3.44144252193037743837e+02,1.29488261814524108217e+01
16000,67108864,33554432,3.43569898243614829880e+02,1.26178273180172748624e+01
16000,67108864,33554432,3.37709784790640412666e+02,1.29086809470124013188e+01
16000,67108864,33554432,3.47533207123753072665e+02,1.25736453782426629289e+01
16000,67108864,33554432,3.46581392625553746711e+02,1.25504023144381164911e+01
16000,67108864,33554432,3.53682554919661356507e+02,1.30178169611568108621e+01
16000,67108864,33554432,3.44838399566193288592e+02,1.26582961577205352910e+01
16000,67108864,33554432,3.45529763750286747381e+02,1.31978505481823447099e+01
16000,67108864,33554432,3.51989123536082729515e+02,1.25461186879348005618e+01
16000,67108864,33554432,3.64534111735173269153e+02,1.25506303839351929241e+01
