FileSizeMB,BlockSizeMB,ChunkSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
2000,67108864,16777216,3.58992115276676145186e+02,6.11510791366906492073e+00,6.47058823529411739628e+01,2.44604316546762596829e+01,1.87725631768953071798e+01,1.07913669064748205528e+01,1.09712230215827339919e+01,4.44444444444444428655e+01,1.75724637681159414626e+01,1.03074141048824596822e+01,1.72413793103448291788e+01,3.23792486583184242477e+01,5.54561717352415062265e+00
2000,67108864,16777216,4.68155040777474425795e+02,5.63380281690140893858e+00,8.39243498817966866454e+01,2.97423887587822015632e+01,1.69014084507042241512e+01,4.68384074941452066554e+00,3.20665083135391952851e+01,4.68085106382978750617e+01,2.50000000000000000000e+01,6.19047619047619068766e+00,5.21327014218009487934e+00,1.24121779859484782094e+01,4.92957746478873204410e+00
2000,67108864,16777216,4.53542815689043777638e+02,2.51716247139588089610e+00,2.94784580498866199960e+00,8.83720930232558110617e+00,2.87015945330296133875e+01,7.19817767653758551205e+01,2.47139588100686502514e+01,4.24379232505643386730e+01,3.61363636363636402393e+01,3.44827586206896530285e+00,1.23255813953488377877e+01,1.36054421768707478613e+00,2.08715596330275232617e+01
2000,67108864,16777216,3.08196992120635684387e+02,1.59196290571870182617e+01,5.56414219474497695472e+00,5.22273425499231969127e+00,1.52777777777777785673e+01,9.79844961240310112771e+01,2.04580152671755719496e+01,4.42396313364055302486e+01,1.72256097560975582894e+01,1.67441860465116292289e+01,1.58730158730158716907e+01,2.14723926380368101974e+00,5.53846153846153832490e+00
2000,67108864,16777216,1.47909739560530567815e+02,1.93809874723655113371e+01,9.39349112426035404155e+00,1.00666173205033313565e+01,1.69656203288490274872e+01,1.82492581602373888927e+01,1.49253731343283568833e+01,1.03626943005181342272e+01,2.59836674090571673190e+00,4.51780415430267012766e+01,2.28317272053372875007e+01,1.48778682457438939934e+01,1.04521868050407711337e+01
2000,67108864,33554432,4.74009805366833802509e+02,2.39234449760765564008e+01,1.60287081339712926820e+01,8.57142857142857117481e+00,2.39808153477218244376e+00,1.24413145539906100367e+01,9.21985815602836744631e+00,1.29186602870813409538e+01,1.56769596199524929858e+01,2.34597156398104260688e+01,2.71634615384615365485e+01,1.11111111111111107164e+01,1.41176470588235289938e+01
2000,67108864,33554432,3.79846124335031902319e+02,7.23809523809523813753e+00,3.26335877862595467036e+01,1.73076923076923065992e+01,3.98481973434535134970e+01,3.61216730038022788563e+01,1.77480916030534352501e+01,2.03094777562862667253e+01,6.65399239543726217505e+00,3.35238095238095255013e+01,8.62068965517241458940e+00,1.84410646387832706239e+01,1.75337186897880528136e+01
2000,67108864,33554432,4.07282537598287433411e+02,3.68098159509202460526e+00,2.59634888438133870636e+01,3.02904564315352686776e+01,3.40122199592668010837e+01,2.26993865030674832894e+01,7.53564154786150730558e+00,1.37931034482758612114e+01,2.26262626262626262985e+01,7.40816326530612201395e+01,1.60569105691056925878e+01,1.22699386503067486842e+01,1.05476673427991887166e+01
2000,67108864,33554432,3.98720982831273829561e+02,1.36000000000000014211e+01,6.62674650698602789589e+01,2.98597194388777573693e+01,3.87225548902195626511e+01,1.57370517928286854925e+01,1.59045725646123266017e+01,2.98210735586481101578e+00,2.66129032258064484040e+01,3.79721669980119287402e+01,2.39520958083832358199e+00,5.60000000000000053291e+00,1.15768463073852299061e+01
2000,67108864,33554432,3.61675948477091083078e+02,1.55109489051094904255e+01,2.53164556962025333320e+00,1.29326047358834230749e+01,2.89855072463768115298e+00,7.28597449908925387518e+00,1.66666666666666642982e+01,1.35531135531135529249e+01,1.46739130434782616419e+01,9.72875226039783029819e+01,2.87272727272727301795e+01,2.12844036697247709355e+01,3.00738007380073781860e+01
4000,67108864,1048576,2.71140556342868634943e+01,1.02296022960229606724e+01,6.12175102599179243867e+00,6.86648501362397833958e+00,4.94820065430752453750e+00,3.30708661417322824505e+00,3.39052566819331424597e+00,9.21608725289706853800e+00,4.84662576687116519736e+00,3.13182314410480344691e+00,6.11186903137789894203e+00,3.63338341756590654796e+00,5.82151907403602564273e+00
4000,67108864,1048576,3.96439929786524032806e+02,2.15686274509803936894e+01,2.33727810650887590782e+01,1.87007874015748036811e+01,1.42997061704211567701e+01,1.13974231912784933485e+01,3.92716535433070887962e+01,2.48262164846077482139e+01,1.18929633300297314946e+01,1.23031496062992129481e+01,1.86323092170465791639e+01,9.71540726202158921865e+00,1.63043478260869569851e+01
4000,67108864,1048576,3.21336993254574167622e+02,2.52019386106623599630e+01,2.87758346581875983361e+01,2.75477707006369421094e+01,1.76423416198877305305e+01,1.38977635782747608317e+01,3.76892430278884447148e+01,1.90476190476190474499e+01,1.78343949044585983188e+01,2.31756214915797933429e+01,4.71337579617834379064e+01,1.33814102564102554993e+01,6.31494804156674671702e+00
4000,67108864,1048576,3.40283973781800398228e+02,1.67512690355329958436e+01,1.91885038038884196965e+01,3.38954468802698158925e+01,7.44500846023688644948e+00,2.47038917089678520256e+01,1.08269394714407489744e+01,6.47651006711409422678e+01,1.56697556866048852697e+01,1.92536047497879572177e+01,4.66722830665543355622e+01,4.24088210347752347928e+00,9.29839391377852919618e+00
4000,67108864,1048576,3.46643309840449603598e+02,2.16192937123169670599e+01,4.95704467353951940822e+01,1.24893071000855435670e+01,2.00698080279232122791e+01,1.45313843508168538676e+01,1.95670995670995679916e+01,1.32705479452054788680e+01,1.17948717948717938242e+01,4.70335339638864979861e+01,3.26460481099656334436e+01,1.35344827586206886139e+01,1.96877710320901968544e+01
4000,67108864,2097152,3.40518471722452261474e+02,1.11584327086882453273e+01,1.27551020408163271469e+01,3.04568527918781768449e+01,5.46610169491525397234e+01,2.82182438192668350041e+01,2.15736040609137056379e+01,2.05607476635513997110e+01,2.18858131487889266964e+01,2.80373831775700921298e+00,1.29441624365482237380e+01,3.21489001692047366987e+01,2.20152413209144803830e+01
4000,67108864,2097152,4.40645250059018906086e+02,1.57190635451505027476e+01,1.50609080841638984793e+01,8.05494505494505546039e+01,3.28555678059536973024e+01,1.32596685082872922656e+00,5.77777777777777767909e+00,1.33333333333333339255e+01,1.78690344062153165794e+01,4.19175027870680025899e+01,6.08407079646017656671e+00,1.18362831858407080432e+01,2.50554323725055425598e+01
4000,67108864,2097152,4.15177563140203801595e+02,4.93762993762993787072e+01,1.33333333333333339255e+01,2.90322580645161316681e+01,1.85997910135841166834e+01,3.89233954451345738335e+01,7.94148380355276906073e+00,2.37006237006237014953e+01,1.88481675392670169344e+01,2.28215767634854760360e+00,2.05607476635513997110e+01,3.38541666666666714036e+01,1.25518672199170122639e+01
4000,67108864,2097152,3.08147607634418591260e+02,1.12990007686395088626e+01,2.63779527559055111396e+01,1.57650695517774330767e+01,2.22050886661526583055e+01,2.48068006182380216273e+01,2.40898528272656839988e+01,5.46646106399383171492e+01,3.58359133126934992220e+01,5.16178736517719549681e+00,2.27202472952086580449e+01,3.01930501930501904440e+01,1.12676056338028178772e+01
4000,67108864,2097152,2.86282044354392837704e+02,2.89416846652267807372e+01,1.29032258064516121010e+01,2.47496423462088692702e+01,3.07471264367816061736e+01,1.80843459614009987035e+01,1.52688172043010741419e+01,2.40143369175627228174e+01,2.28550829127613539526e+01,4.44683908045977034362e+01,1.40591204037490982159e+01,3.59251259899208079673e+01,1.10473457675753223839e+01
4000,67108864,4194304,3.19483306038809530492e+02,2.85031847133757949564e+01,1.90705128205128175978e+01,1.76799999999999997158e+01,1.88452285485164416912e+01,1.19295436349079277960e+01,1.35782747603833851002e+01,2.77867528271405497264e+01,1.25102207686017976584e+01,7.15764331210191073751e+01,2.08800000000000025580e+01,2.23999999999999976907e+00,1.56626506024096396885e+01
4000,67108864,4194304,3.15943937012152957777e+02,3.34123222748815180694e+01,6.65075576770087479872e+01,3.79446640316205563437e+00,1.02154828411811653410e+01,3.99681528662420433307e+01,9.53137410643367744001e+00,8.68525896414342568619e+00,2.46753246753246742173e+01,1.79793158313444720875e+01,2.11925866236905697804e+01,3.71541501976284571640e+00,2.11977935382190700864e+01
4000,67108864,4194304,3.14824610815783785256e+02,1.80250783699059557996e+00,9.83438485804416444580e+01,1.09794628751974716607e+01,1.07936507936507943839e+01,4.16207710464201383616e+01,2.03483768804433893251e+01,1.43196202531645582212e+01,1.42063492063492056161e+01,2.55118110236220481113e+01,1.68935148118494815606e+01,5.85906571654790209180e+00,3.70662460567823348612e+00
4000,67108864,4194304,3.02593513877770703857e+02,1.26132930513595162836e+01,1.79216867469879517216e+01,1.44806671721000750352e+01,2.22813688212927765164e+01,7.87282361847085621065e+00,2.74450341167551172816e+01,3.94376899696048610622e+01,1.39057750759878420155e+01,4.28246013667425984295e+01,2.30068337129840543298e+01,2.08396946564885503506e+01,2.29182582123758571413e+01
