FileSizeMB,BlockSizeMB,ThroughputMBs,CPU0,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,CPU7,CPU8,CPU9,CPU10,CPU11
3000,134217728,4.39040345612560088284e+02,3.41605839416058358893e+01,1.92082111436950135896e+01,5.72687224669603534011e+00,1.43686502177068220476e+01,6.73499267935578327382e+00,6.48011782032400684983e+00,1.25000000000000000000e+01,3.82352941176470606521e+00,1.48093841642228749578e+01,7.59124087591240837014e+00,1.04565537555228278421e+01,9.85294117647058875775e+00
3000,134217728,3.88750241835046267624e+02,8.41968911917098417064e+00,7.41222366710013069735e+00,1.72279792746113997737e+01,1.62337662337662322898e+01,1.91406250000000000000e+01,5.95084087968952157865e+00,2.96391752577319556039e+00,8.03108808290155451459e+00,3.18122555410690992517e+01,6.25000000000000000000e+00,1.33940182054616379048e+01,9.68992248062015626431e+00
3000,134217728,3.89087445976829314986e+02,1.44144144144144146225e+01,6.20957309184993544449e+00,6.74448767833981843722e+00,4.41558441558441572283e+00,1.04922279792746113714e+01,1.74479166666666642982e+01,1.30829015544041435959e+01,1.12418300653594780414e+01,7.00389105058365757372e+00,1.30039011703511064866e+01,2.59114583333333321491e+01,1.64507772020725404616e+01
3000,268435456,3.80446809414536744498e+02,1.11533586818757921577e+01,1.99238578680203026749e+01,4.32569974554707314951e+00,5.93434343434343425372e+00,1.42857142857142846992e+01,2.50319284802043391380e+01,1.07868020304568528189e+01,6.21827411167512700274e+00,7.73130544993662915942e+00,1.17197452229299372561e+01,2.33418367346938779860e+01,6.74300254452926228765e+00
3000,268435456,3.34942321815708908161e+02,1.30289532293986631828e+01,2.10937500000000000000e+01,1.99556541019955635541e+00,2.12290502793296065320e+00,1.31843575418994412018e+01,3.28475336322869964079e+01,7.36607142857142882519e+00,1.07502799552071657274e+01,8.84658454647256498049e+00,1.00783874580067180915e+01,1.19686800894854581401e+01,1.89038031319910508898e+01
3000,268435456,4.00653974126834782510e+02,2.71390374331550781051e+01,2.30666666666666664298e+01,5.34759358288770059175e+00,6.56836461126005399791e+00,1.27688172043010759182e+01,2.13049267643142492545e+00,1.07526881720430100842e+01,1.73387096774193558701e+01,6.02409638554216897433e+00,1.32885906040268455541e+01,1.37516688918558092070e+01,9.49197860962566863918e+00
3000,268435456,3.88571843048061168702e+02,1.92207792207792209638e+01,1.21290322580645160144e+01,8.98437500000000000000e+00,4.39276485788113646436e+00,1.21919584954604403038e+01,1.76240208877284594280e+01,1.23859191655801819110e+01,9.74025974025974150550e+00,5.73663624511082126389e+00,2.73081924577373236218e+00,2.05194805194805205417e+01,2.14285714285714270488e+01
3000,268435456,3.91713637484174796555e+02,2.99605781865965816735e+01,5.74412532637075745612e+00,1.32198952879581135278e+01,9.17431192660550465234e+00,1.46788990825688081543e+01,1.87744458930899611460e+01,1.31233595800524938113e+01,1.09803921568627451677e+01,5.11811023622047223114e+00,6.26631853785900716503e+00,1.05468750000000000000e+01,6.27450980392156854037e+00
3000,268435456,4.39669181183565967785e+02,4.11420204978038057675e+01,5.56368960468521223106e+00,1.87958883994126288997e+01,1.02489019033674964021e+01,1.12903225806451601443e+01,1.75438596491228047114e+01,7.36377025036818899650e+00,6.29575402635431924381e+00,1.03953147877013183376e+01,4.09956076134699820557e+00,3.81231671554252216083e+00,1.02639296187683282113e+01
3000,268435456,3.89883459934990810325e+02,7.26329442282749759840e+00,8.49673202614379086128e+00,7.56192959582790180662e+00,9.37500000000000000000e+00,4.41558441558441572283e+00,3.22916666666666714036e+01,1.95026178010471191726e+01,7.55208333333333303727e+00,2.27979274611398956552e+01,2.08062418725617703785e+00,8.59375000000000000000e+00,1.72323759791122732565e+01
3000,268435456,3.71217157954014339794e+02,1.61131611316113172450e+01,7.41656365883807122685e+00,1.11386138613861387370e+01,3.15270935960591138780e+01,3.61145703611457014048e+00,1.78438661710037180796e+01,1.14856429463171032523e+01,6.30407911001235987669e+00,1.47459727385377945552e+01,1.11662531017369719422e+01,8.55018587360594750635e+00,5.08684863523573227440e+00
3000,268435456,4.14002217395876357386e+02,2.44170096021947848897e+01,8.57538035961272449015e+00,4.12087912087912044967e+00,1.10344827586206895020e+00,7.37134909596661991316e+00,4.61752433936022299577e+01,3.73443983402489632084e+00,3.60110803324099748579e+00,9.55678670360110871229e+00,1.05702364394993040264e+01,4.03337969401947127324e+00,2.19140083217753129929e+01
3000,268435456,3.67587010602312147967e+02,2.06349206349206326649e+01,1.27607361963190193421e+01,1.10565110565110558127e+01,3.92638036809815993422e+00,7.21271393643031810683e+00,1.60539215686274516770e+01,1.03194103194103181664e+01,5.16605166051660535942e+00,2.98029556650246334470e+01,9.04645476772616063954e+00,1.07407407407407404776e+01,8.72235872235872200520e+00
